name,first_name,last_name,price,above_100
Nicole Carter,Nicole,Carter,141.00455359999998,true
Dorothy Caldwell,Dorothy,Caldwell,218.50429900000003,true
Susan Ramirez,Susan,Ramirez,67.18246916,
Rebecca Johnson,Rebecca,Johnson,72.78228826,
Douglas Cline,Douglas,Cline,240.00856919999998,true
Jeremy Tran,Jeremy,Tran,211.61564359999997,true
Robin Phillips,Robin,Phillips,193.1699712,true
Rebecca Carter,Rebecca,Carter,224.614919,true
Melvin Stewart,Melvin,Stewart,40.95720578,
Erin Cross,Erin,Cross,240.00464730000002,true
Karen Sloan,Karen,Sloan,276.29100839999995,true
Ryan Navarro,Ryan,Navarro,267.8111469,true
Jordan Pollard,Jordan,Pollard,245.7891914,true
Evelyn Parks,Evelyn,Parks,22.39377546,
Kenneth Ayers,Kenneth,Ayers,95.71755296,
Sara Bush,Sara,Bush,80.06453144,
Nicole Phelps,Nicole,Phelps,231.6479996,true
Chase Bradley,Chase,Bradley,39.77946789,
Karen Dunlap,Karen,Dunlap,137.5953143,true
Mark Valenzuela,Mark,Valenzuela,240.3895376,true
Ashley Jones,Ashley,Jones,210.82216,true
Christopher Valentine,Christopher,Valentine,47.49579615,
Sheila Adams,Sheila,Adams,116.0319356,true
Alice Perkins,Alice,Perkins,198.52555139999998,true
Tiffany Castillo,Tiffany,Castillo,13.40527777,
Madison Harvey,Madison,Harvey,297.77324780000004,true
Cody Woods,Cody,Woods,189.8125875,true
Lauren Garcia,Lauren,Garcia,188.9989458,true
Shelly George,Shelly,George,123.1865795,true
Eric Pierce,Eric,Pierce,60.43382185,
Jonathan Fitzgerald,Jonathan,Fitzgerald,209.35051140000002,true
Joshua Cohen,Joshua,Cohen,133.8706856,true
Jackie Anderson,Jackie,Anderson,33.25094044,
Melanie Williams,Melanie,Williams,117.1191429,true
David Brown,David,Brown,59.85095392,
Ashley Jackson,Ashley,Jackson,230.96701869999998,true
Bryan Johnson,Bryan,Johnson,232.2939906,true
Caitlin Baker,Caitlin,Baker,250.5831548,true
Frances Fisher,Frances,Fisher,111.63561599999998,true
Kimberly Charles,Kimberly,Charles,275.8517465,true
Jeffrey Williams,Jeffrey,Williams,105.1478518,true
Emily Greer,Emily,Greer,13.351703400000002,
Laura Booker,Laura,Booker,239.55579139999998,true
Amy Gutierrez,Amy,Gutierrez,66.08221486,
Autumn Hall,Autumn,Hall,65.17015748,
Paul Steele,Paul,Steele,150.6691259,true
Travis Combs,Travis,Combs,87.57094327,
Cindy Chase,Cindy,Chase,193.4666762,true
Jenna Lee,Jenna,Lee,203.7171573,true
Alan Vaughn,Alan,Vaughn,279.020221,true
Jessica Webb,Jessica,Webb,220.8472534,true
Andrew Wilson,Andrew,Wilson,77.14986265,
James Woods,James,Woods,268.8663596,true
Jason Hill,Jason,Hill,78.50062864,
Christine Bean,Christine,Bean,30.36979929,
Daniel Nguyen,Daniel,Nguyen,47.8817655,
Adam Cummings,Adam,Cummings,275.9024847,true
Mark Carter,Mark,Carter,13.86448718,
David Graham,David,Graham,168.3982701,true
Jack Ramirez,Jack,Ramirez,47.28164822,
Jerry Willis,Jerry,Willis,285.4838578,true
Michelle Leblanc,Michelle,Leblanc,127.53772269999999,true
Leon Ortiz,Leon,Ortiz,84.72018312,
Sharon Austin,Sharon,Austin,106.4937605,true
Carmen Bowman,Carmen,Bowman,117.5915977,true
Marie Miller DDS,Marie,DDS,148.8150556,true
Stephanie Tate,Stephanie,Tate,157.5416371,true
Matthew Brown,Matthew,Brown,155.70173359999998,true
Melissa Townsend,Melissa,Townsend,136.2034894,true
Maria Franco,Maria,Franco,238.26510499999998,true
Alexis Saunders,Alexis,Saunders,157.00208840000002,true
Marie Castillo,Marie,Castillo,6.672335009,
Jessica Nelson,Jessica,Nelson,175.8698398,true
Jessica Richardson,Jessica,Richardson,145.7935426,true
Ray Arias,Ray,Arias,260.3589812,true
William Garrett,William,Garrett,258.4555238,true
Dana Villanueva,Dana,Villanueva,5.7126622320000005,
Charles Williams,Charles,Williams,0.31555911,
Chad Bradshaw,Chad,Bradshaw,160.8120076,true
Tammy Beasley,Tammy,Beasley,213.7085801,true
Devon Green,Devon,Green,164.9160265,true
Dr. Christopher Jones,Christopher,Jones,161.26332639999998,true
Gregory Tran,Gregory,Tran,26.85030417,
Donna Wilson,Donna,Wilson,149.87493080000002,true
Jerome Gomez,Jerome,Gomez,201.691513,true
Frank Sawyer,Frank,Sawyer,48.75534954,
Michael Hunter,Michael,Hunter,278.363265,true
Diane Nelson,Diane,Nelson,213.6513292,true
Rebecca Miller,Rebecca,Miller,49.30372509,
Sean Pope,Sean,Pope,295.6844797,true
Andrew Riggs,Andrew,Riggs,160.6645322,true
Joseph Anderson,Joseph,Anderson,64.51040806,
Bradley Williams,Bradley,Williams,155.3017094,true
James Hernandez,James,Hernandez,181.4875351,true
Kaitlyn Sandoval,Kaitlyn,Sandoval,142.1145946,true
Allison Mccarty,Allison,Mccarty,297.7594518,true
Erica Welch,Erica,Welch,83.98332622,
Robert Porter,Robert,Porter,239.7225492,true
Billy Mcclure,Billy,Mcclure,221.8237731,true
Margaret Gates,Margaret,Gates,193.2811629,true
Jennifer Sandoval,Jennifer,Sandoval,106.5467673,true
Karen Curtis,Karen,Curtis,103.3693452,true
Bryan Brown,Bryan,Brown,237.642959,true
Sean Mueller,Sean,Mueller,108.7424868,true
Jonathan Kirby,Jonathan,Kirby,161.39657590000002,true
Steven Bennett,Steven,Bennett,215.06781940000002,true
Melissa Dyer,Melissa,Dyer,286.14678430000004,true
Denise Adams,Denise,Adams,262.39973430000003,true
Tonya Ramirez,Tonya,Ramirez,149.0932619,true
Jamie Davis,Jamie,Davis,6.172433715,
Elizabeth Burnett,Elizabeth,Burnett,220.85122180000005,true
John Hall,John,Hall,14.71568818,
Lori Perez,Lori,Perez,256.466743,true
Ryan Washington,Ryan,Washington,54.84114798,
Mrs. Carmen Clark,s.,Clark,273.50150519999994,true
Melissa Sanchez,Melissa,Sanchez,219.47124900000003,true
Michelle Dixon,Michelle,Dixon,275.695052,true
Mark Maxwell,Mark,Maxwell,118.7109665,true
Jessica Mendoza,Jessica,Mendoza,140.3021371,true
Sharon Stone,Sharon,Stone,45.96823347,
Gina Ford,Gina,Ford,182.9110424,true
Matthew Le,Matthew,Le,61.60617037,
Tammy Jimenez,Tammy,Jimenez,158.2122966,true
Jacqueline Roberts,Jacqueline,Roberts,72.44160908,
Cory Johnson,Cory,Johnson,269.9879659,true
Gina Smith,Gina,Smith,204.1249301,true
Andrew Young,Andrew,Young,23.8482133,
Christina Cooper,Christina,Cooper,242.33453509999998,true
Christina Dennis,Christina,Dennis,255.23249869999998,true
Jacob Lambert,Jacob,Lambert,248.37809500000003,true
Tracy Terry,Tracy,Terry,267.3449415,true
Alex Andrews,Alex,Andrews,141.7399622,true
Steven Gonzalez,Steven,Gonzalez,258.2164079,true
Derrick Knight,Derrick,Knight,257.90043199999997,true
Julie Reyes PhD,Julie,PhD,27.55699188,
Pamela Haynes,Pamela,Haynes,145.3154059,true
Wanda Lewis,Wanda,Lewis,267.6969401,true
Joshua Parker,Joshua,Parker,297.617291,true
Amanda Parker,Amanda,Parker,289.9987756,true
Charles Williams,Charles,Williams,264.8310267,true
Cynthia Mclaughlin,Cynthia,Mclaughlin,279.6807375,true
Nancy Anderson,Nancy,Anderson,257.8418824,true
Natasha Simmons,Natasha,Simmons,147.84523769999998,true
Kaitlyn Hoffman,Kaitlyn,Hoffman,180.63508530000001,true
Todd Gutierrez,Todd,Gutierrez,84.06291547,
Olivia Allen,Olivia,Allen,73.11528541,
David Stewart,David,Stewart,33.31203541,
Joshua Ortiz,Joshua,Ortiz,228.84520350000003,true
Valerie Fitzgerald,Valerie,Fitzgerald,13.03466784,
Ryan Herrera,Ryan,Herrera,39.37595375,
Anthony Matthews,Anthony,Matthews,295.2262615,true
Kenneth Hayes,Kenneth,Hayes,182.05945730000002,true
Wesley Rogers,Wesley,Rogers,226.53344330000002,true
Andrew Kirk,Andrew,Kirk,75.64498723,
David Evans,David,Evans,131.532827,true
Maria Torres,Maria,Torres,177.4915629,true
Maria Young MD,Maria,MD,248.5192117,true
Melissa Vazquez,Melissa,Vazquez,187.7734703,true
Alexander Hensley,Alexander,Hensley,267.8714083,true
Amber Floyd,Amber,Floyd,250.2248985,true
Jennifer Stewart,Jennifer,Stewart,142.70073530000002,true
Amanda Smith,Amanda,Smith,101.2162787,true
Adrienne Clark,Adrienne,Clark,11.08950969,
Danny Hernandez,Danny,Hernandez,22.8441679,
Sandra Martinez,Sandra,Martinez,148.44636100000002,true
Rachel Hill,Rachel,Hill,111.382329,true
Kristen Williams,Kristen,Williams,23.02556071,
Chad Griffith,Chad,Griffith,270.61117989999997,true
Andrew Dunlap,Andrew,Dunlap,59.51185025,
Brooke Mueller,Brooke,Mueller,192.643306,true
Donna Hooper,Donna,Hooper,202.90129119999997,true
Ana Quinn,Ana,Quinn,156.9921087,true
Parker Jones,Parker,Jones,140.9024855,true
Rhonda Baker,Rhonda,Baker,18.2293549,
George Beck,George,Beck,126.40420220000001,true
Nicole Krause,Nicole,Krause,231.48420660000002,true
Steven Martin,Steven,Martin,224.3757179,true
Edward Little,Edward,Little,272.45607789999997,true
Joel Erickson,Joel,Erickson,184.4242761,true
Matthew Ross,Matthew,Ross,173.3761679,true
Mary Barrett,Mary,Barrett,297.3640481,true
Johnathan Tate,Johnathan,Tate,110.92348090000002,true
Christopher Miranda,Christopher,Miranda,106.91549920000001,true
Rachel Allen,Rachel,Allen,76.94498476,
Nicole Russell,Nicole,Russell,34.87208893,
Kevin Lewis,Kevin,Lewis,297.5480292,true
Daniel Coleman,Daniel,Coleman,194.109557,true
Michelle Davidson,Michelle,Davidson,298.45896880000004,true
Kristi Horton,Kristi,Horton,203.18195359999999,true
Travis Guerrero,Travis,Guerrero,206.731517,true
Martin Woodard,Martin,Woodard,119.1296997,true
David Lucas DDS,David,DDS,63.49714946,
Nicholas Scott,Nicholas,Scott,208.8604324,true
Nina Hernandez,Nina,Hernandez,85.38033774,
Michael Todd,Michael,Todd,265.95935890000004,true
Lisa Chapman,Lisa,Chapman,219.2328699,true
Gary Ellis,Gary,Ellis,289.8096478,true
Tina May,Tina,May,228.0695184,true
Elizabeth Elliott,Elizabeth,Elliott,26.87842489,
Stephen Palmer,Stephen,Palmer,77.85330327,
Renee Miller,Renee,Miller,65.24612823,
Steven Alvarez,Steven,Alvarez,145.9105007,true
Michael Johnson,Michael,Johnson,181.6305355,true
Eric Marks,Eric,Marks,18.07804368,
Elizabeth Jones,Elizabeth,Jones,281.6819666,true
Rachel Snyder,Rachel,Snyder,122.30699969999999,true
Michelle Franklin,Michelle,Franklin,172.3461009,true
Monica Kennedy,Monica,Kennedy,100.70755159999999,true
Anita Sandoval,Anita,Sandoval,104.18611429999999,true
Gregory Cox,Gregory,Cox,44.54984575,
Joshua Kelley,Joshua,Kelley,219.2658742,true
Patricia Bryant,Patricia,Bryant,61.72260067,
Joshua Wiggins,Joshua,Wiggins,108.5350899,true
William Barton,William,Barton,116.7941571,true
Travis Huynh,Travis,Huynh,59.86289454,
Kathy Newman,Kathy,Newman,202.40320119999998,true
Susan Davis,Susan,Davis,239.339412,true
Ashley Dyer,Ashley,Dyer,127.17886909999999,true
Becky Schroeder,Becky,Schroeder,91.95816672,
Miguel Castaneda,Miguel,Castaneda,107.69929520000001,true
Russell Savage,Russell,Savage,11.01432766,
Jamie Orr,Jamie,Orr,4.934801889,
Paul Caldwell,Paul,Caldwell,81.00794404,
Maureen Jackson,Maureen,Jackson,176.4318357,true
Ashley Jones,Ashley,Jones,42.98572147,
Corey Byrd,Corey,Byrd,207.3540783,true
Heather Walter,Heather,Walter,85.49699375,
Kenneth Daniels,Kenneth,Daniels,1.107358192,
Sarah Hunter,Sarah,Hunter,20.6649796,
Cassandra Lopez,Cassandra,Lopez,28.21521256,
Rachel Davis,Rachel,Davis,83.85219446,
John Hensley,John,Hensley,87.44402364,
Albert Collins,Albert,Collins,80.46578569,
Danielle Winters,Danielle,Winters,62.76774284,
Anne Flowers,Anne,Flowers,98.59394176,
Morgan Johnson,Morgan,Johnson,251.5569099,true
Kevin Williams,Kevin,Williams,60.66821299,
Heather Rodgers,Heather,Rodgers,276.8064925,true
Olivia Myers,Olivia,Myers,138.1020394,true
Dawn Medina,Dawn,Medina,176.2478847,true
Robyn Gould,Robyn,Gould,108.9760452,true
Caleb Obrien,Caleb,Obrien,292.88418260000003,true
Caitlin Flores,Caitlin,Flores,46.93971743,
Robert Merritt,Robert,Merritt,141.9416092,true
Anthony Vance,Anthony,Vance,81.66074597,
Kimberly Martin,Kimberly,Martin,31.89275277,
John Wallace,John,Wallace,285.4801624,true
Melissa Hanson,Melissa,Hanson,278.7597457,true
Courtney Fowler,Courtney,Fowler,99.61923779,
Clifford Hardin,Clifford,Hardin,16.56770651,
Krystal Barr,Krystal,Barr,269.0159085,true
Renee Lee,Renee,Lee,254.25646559999998,true
Stephanie May,Stephanie,May,215.1304938,true
Courtney Davenport,Courtney,Davenport,270.56321410000004,true
Blake Jimenez,Blake,Jimenez,77.1886167,
William Ellis,William,Ellis,2.553366476,
Curtis Holloway,Curtis,Holloway,199.4445467,true
Joseph Reynolds,Joseph,Reynolds,151.80682869999998,true
Mary Webb,Mary,Webb,82.69452246,
Brittney Peterson,Brittney,Peterson,245.2113294,true
Christopher Hale,Christopher,Hale,260.22848,true
Anthony Monroe,Anthony,Monroe,291.3758312,true
Donna Weiss,Donna,Weiss,198.98808,true
Dwayne Bailey,Dwayne,Bailey,196.2244826,true
Tami Ward,Tami,Ward,125.21776499999999,true
Anthony Klein,Anthony,Klein,287.564915,true
Amber Rivera,Amber,Rivera,149.4532584,true
Natasha Jones,Natasha,Jones,43.01123836,
Stefanie Bradford,Stefanie,Bradford,186.07588059999998,true
James Blair,James,Blair,160.1692139,true
Tyler Lambert,Tyler,Lambert,252.3315023,true
Angela Smith,Angela,Smith,165.0046712,true
Shelley Graves,Shelley,Graves,220.3180231,true
Kathryn Silva,Kathryn,Silva,239.5204278,true
John Mclean,John,Mclean,298.57906380000003,true
Kimberly Hunter,Kimberly,Hunter,174.1938236,true
Brandi Price,Brandi,Price,176.52092209999998,true
Jason Anderson,Jason,Anderson,269.52900139999997,true
Robin Carrillo,Robin,Carrillo,28.29813276,
Amanda David,Amanda,David,155.7676832,true
Katie Shields,Katie,Shields,151.11050759999998,true
Amanda Levine,Amanda,Levine,198.48456140000002,true
Victoria Price,Victoria,Price,131.7706201,true
Timothy Crosby,Timothy,Crosby,229.8655586,true
Ian Brown,Ian,Brown,170.2616196,true
Jeremy Kidd,Jeremy,Kidd,215.0620455,true
John Williams,John,Williams,95.48721878,
Christopher Gilbert,Christopher,Gilbert,239.634395,true
Brandon Ramirez,Brandon,Ramirez,160.1950881,true
Andrew Robles,Andrew,Robles,294.20598860000007,true
Donald Logan,Donald,Logan,18.59412487,
Jacqueline Bishop,Jacqueline,Bishop,207.77907240000002,true
Julie Martin,Julie,Martin,72.59702979,
Daniel Cameron,Daniel,Cameron,117.61005559999998,true
Dana Lloyd,Dana,Lloyd,288.2935652,true
Robert Collins,Robert,Collins,149.36932990000003,true
Tracy Douglas,Tracy,Douglas,113.0087773,true
David Reeves,David,Reeves,65.80388482,
Beth Friedman,Beth,Friedman,136.01224969999998,true
David Garcia,David,Garcia,218.32011319999998,true
Kelly Townsend,Kelly,Townsend,272.94629080000004,true
Tony Bartlett,Tony,Bartlett,110.48956000000001,true
Mrs. Jennifer Warren,s.,Warren,262.7408779,true
Jerry Li,Jerry,Li,73.52087639,
Timothy Williams,Timothy,Williams,172.2153472,true
Ms. Lisa Sanchez MD,Lisa,MD,11.65443529,
Logan Goodman,Logan,Goodman,211.6349344,true
Kerri Thomas,Kerri,Thomas,64.79736182,
Kelli Harris,Kelli,Harris,150.0876258,true
David Price,David,Price,144.77955459999998,true
Nicole Maddox,Nicole,Maddox,179.3215908,true
Joy Morgan,Joy,Morgan,258.148093,true
Phillip Vasquez,Phillip,Vasquez,52.90285643,
Arthur Dawson,Arthur,Dawson,77.9648108,
Emily Mccann,Emily,Mccann,152.0024119,true
Mark Osborne MD,Mark,MD,0.07107161299999999,
Jeff Mata,Jeff,Mata,100.1488937,true
Haley Garcia,Haley,Garcia,221.0018453,true
Victoria Obrien,Victoria,Obrien,73.35304436,
Meagan Thomas,Meagan,Thomas,236.8697082,true
Lori Rocha,Lori,Rocha,94.21973102,
Kimberly Banks,Kimberly,Banks,57.39489757,
Kaitlyn Shaw,Kaitlyn,Shaw,284.0167735,true
Clayton Brooks,Clayton,Brooks,272.9481027,true
Regina Hartman,Regina,Hartman,53.56001977,
Sergio Sanders,Sergio,Sanders,113.1012864,true
Jesse Hawkins,Jesse,Hawkins,188.08712659999998,true
Casey Gomez,Casey,Gomez,49.27771271,
Julie Webb,Julie,Webb,73.68706016,
Lauren Martinez,Lauren,Martinez,115.3610497,true
Christopher Barker,Christopher,Barker,78.07072162,
Miss Kimberly Williams,Kimberly,Williams,101.8146007,true
Lisa Wright,Lisa,Wright,244.53608640000002,true
Scott Wilkinson,Scott,Wilkinson,171.61756780000002,true
Andrew Allen,Andrew,Allen,85.27743125,
Corey Gay,Corey,Gay,256.2701529,true
Justin Jackson,Justin,Jackson,274.4989244,true
Paul Lee,Paul,Lee,160.5166456,true
Kayla Rodriguez,Kayla,Rodriguez,178.03429599999998,true
James Nash,James,Nash,280.98028339999996,true
Patricia Scott,Patricia,Scott,73.22385446,
Sara Mejia,Sara,Mejia,141.5549843,true
Kristopher Long,Kristopher,Long,174.1582432,true
Robert Acosta,Robert,Acosta,179.97788359999998,true
Sonya Lee,Sonya,Lee,9.422817229,
Donald Dorsey,Donald,Dorsey,272.06759689999996,true
Patricia Hernandez,Patricia,Hernandez,92.91563119,
Gina Lopez,Gina,Lopez,43.46420884,
Morgan Dominguez,Morgan,Dominguez,185.00933419999998,true
Christina Wood,Christina,Wood,271.9638603,true
Ruth Compton,Ruth,Compton,123.5974327,true
Tonya Simmons,Tonya,Simmons,39.68519351,
Jill Perez,Jill,Perez,296.4516001,true
Linda Singleton,Linda,Singleton,97.26210507,
David Lamb,David,Lamb,229.3809017,true
Jared Jones,Jared,Jones,183.76721519999998,true
Samuel Vasquez,Samuel,Vasquez,105.553367,true
Joshua Gibson,Joshua,Gibson,139.8318272,true
Jacob Peterson,Jacob,Peterson,19.502975199999998,
Elizabeth Burns,Elizabeth,Burns,154.9702285,true
Samuel Clark,Samuel,Clark,163.30116840000002,true
William Adams,William,Adams,136.4293456,true
Joshua Jordan,Joshua,Jordan,107.54451029999998,true
Ashley White,Ashley,White,3.3077851989999996,
Diana Gonzalez,Diana,Gonzalez,94.89313803,
Daniel Rodriguez,Daniel,Rodriguez,91.19455588,
Jason Gould,Jason,Gould,209.4170595,true
Johnathan Mccann,Johnathan,Mccann,174.2921127,true
Karen Rogers,Karen,Rogers,120.4264623,true
Bryan Garcia,Bryan,Garcia,121.86723590000001,true
Linda Murphy,Linda,Murphy,55.438158400000006,
Dustin Horn,Dustin,Horn,26.66445221,
Jeffrey Baker,Jeffrey,Baker,150.3259891,true
Charles Gallagher,Charles,Gallagher,207.0351013,true
Elizabeth Jensen,Elizabeth,Jensen,70.30325776,
Linda Holland,Linda,Holland,87.0578622,
Robert Ferguson,Robert,Ferguson,24.06285712,
Sheila Schaefer,Sheila,Schaefer,52.369282399999996,
Michael Huffman,Michael,Huffman,60.67317843,
Ronald Sweeney,Ronald,Sweeney,37.73410229,
Elizabeth Murphy,Elizabeth,Murphy,33.4013386,
Kara Burns,Kara,Burns,114.9141478,true
Mike Pruitt,Mike,Pruitt,21.64944413,
Brittney Greer,Brittney,Greer,116.32139380000001,true
Dr. Katelyn Roman,Katelyn,Roman,231.42208109999999,true
Troy Moore,Troy,Moore,198.1157921,true
James Roy,James,Roy,250.6387173,true
Jacob Butler,Jacob,Butler,146.71298149999998,true
Sean Morgan,Sean,Morgan,34.5166577,
Barbara David,Barbara,David,139.2144513,true
Cathy Phillips,Cathy,Phillips,293.9280651,true
Brianna Harrington,Brianna,Harrington,275.8902644,true
Lauren Brown,Lauren,Brown,107.2840553,true
Brent Hill,Brent,Hill,155.4804132,true
Christina Sanchez,Christina,Sanchez,25.06151921,
Jennifer Howell,Jennifer,Howell,245.2828464,true
Jennifer Case,Jennifer,Case,46.86140378,
Michael Simpson,Michael,Simpson,247.8797149,true
Alexis Munoz,Alexis,Munoz,154.96970009999998,true
Alexander Simpson,Alexander,Simpson,207.4130926,true
Donna Nelson,Donna,Nelson,131.8384172,true
Charles Hayes,Charles,Hayes,110.9327547,true
Lisa Peterson,Lisa,Peterson,214.73256119999996,true
Brittany Johnson,Brittany,Johnson,169.7270812,true
Stephen Walters,Stephen,Walters,236.3507971,true
Bryan Gardner,Bryan,Gardner,225.73702909999997,true
Rebecca Walker,Rebecca,Walker,203.1899469,true
Lauren Warren,Lauren,Warren,13.24921948,
Tony Turner,Tony,Turner,190.7354321,true
Robin Valdez,Robin,Valdez,130.80720159999998,true
Danielle Mack,Danielle,Mack,124.523751,true
Patrick Graves,Patrick,Graves,43.33068257,
Lori Gonzalez,Lori,Gonzalez,237.88416899999999,true
Sean Kelly,Sean,Kelly,56.54507827,
Daniel Taylor,Daniel,Taylor,65.79776863,
Richard Cherry,Richard,Cherry,65.12505015,
Veronica Trevino,Veronica,Trevino,202.19903169999998,true
Laura Russell,Laura,Russell,153.7564191,true
Bob Williams,Bob,Williams,28.21645052,
Dustin Marsh,Dustin,Marsh,93.41976123,
Christina Davis,Christina,Davis,251.89580209999997,true
Justin Vazquez,Justin,Vazquez,73.85945588,
Ruth Kim,Ruth,Kim,60.60559354,
Neil Wagner,Neil,Wagner,101.5012946,true
Mary Torres,Mary,Torres,47.2886037,
David Sanchez,David,Sanchez,298.6335461,true
Patrick Castillo,Patrick,Castillo,204.6004819,true
Catherine Reyes,Catherine,Reyes,146.8618942,true
Eric Singleton,Eric,Singleton,184.9067935,true
Scott King,Scott,King,135.904919,true
Christopher Powers,Christopher,Powers,88.69607204,
Tony Johnson,Tony,Johnson,51.04572168,
Kevin Ramsey,Kevin,Ramsey,79.27435709,
Richard Robinson,Richard,Robinson,258.8713139,true
Rebecca Bradley,Rebecca,Bradley,136.4250039,true
Mark Mullins,Mark,Mullins,289.99132050000003,true
Benjamin Kelley,Benjamin,Kelley,123.6669956,true
Kimberly Hamilton,Kimberly,Hamilton,141.2074355,true
Theresa Carrillo,Theresa,Carrillo,199.7745689,true
Dustin Campbell,Dustin,Campbell,41.2627657,
Sandy Thompson,Sandy,Thompson,122.9729804,true
Mrs. Tara Griffith PhD,s.,Griffith,54.81674785,
Maria Jones,Maria,Jones,108.7366837,true
Rick Eaton,Rick,Eaton,112.45654350000001,true
Robert Burgess,Robert,Burgess,270.56760089999995,true
Sheryl Paul,Sheryl,Paul,127.9901007,true
